dog_ID,dog_name,url_petfinder,dog_age,dog_gender,dog_size,dog_coat,published_at,distance_miles_from_07090,breed_ID,breed,colors.primary,attributes.spayed_neutered,attributes.house_trained,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,contact.email,contact.phone,contact.address.address1,contact.address.city,contact.address.state,contact.address.postcode
52755140,Emma & Noodles (Bonded),https://www.petfinder.com/dog/emma-and-noodles-bonded-52755140/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Small,Curly,2021-08-23T23:02:22+0000,6.3786,168,Miniature Poodle,White / Cream,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
52756263,Baily ,https://www.petfinder.com/dog/baily-52756263/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Small,Long,2021-08-24T01:28:43+0000,6.3786,233,Shih Tzu,White / Cream,TRUE,TRUE,FALSE,TRUE,,,,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
51363315,Brayleigh,https://www.petfinder.com/dog/brayleigh-51363315/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,Short,2021-04-28T02:46:51+0000,6.6808,252,Terrier,White / Cream,FALSE,TRUE,TRUE,TRUE,FALSE,,,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
50409220,Macy,https://www.petfinder.com/dog/macy-50409220/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Large,Short,2021-01-31T02:29:39+0000,6.6808,213,Rottweiler,Black,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52558792,Arkansas Puppies,https://www.petfinder.com/dog/arkansas-puppies-52558792/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,Medium,2021-08-03T19:26:23+0000,6.6808,170,Mixed Breed,"Tricolor (Brown, Black, & White)",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
50272478,Gracie,https://www.petfinder.com/dog/gracie-50272478/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,Medium,2021-01-14T03:03:13+0000,6.6808,194,Pit Bull Terrier,Gray / Blue / Silver,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
50272858,Chautza and Pongo,https://www.petfinder.com/dog/chautza-and-pongo-50272858/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,2021-01-14T03:37:47+0000,6.6808,128,Hound,"Tricolor (Brown, Black, & White)",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52182835,Bunji,https://www.petfinder.com/dog/bunji-52182835/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-06-30T20:58:48+0000,6.6808,194,Pit Bull Terrier,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52542119,Betty,https://www.petfinder.com/dog/betty-52542119/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,Short,2021-08-01T22:50:46+0000,6.6808,229,Shepherd,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,,TRUE,,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52395519,Rowan,https://www.petfinder.com/dog/rowan-52395519/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,Medium,2021-07-18T21:49:30+0000,6.6808,152,Labrador Retriever,Bicolor,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
51927235,Franny,https://www.petfinder.com/dog/franny-51927235/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-06-12T23:47:50+0000,6.6808,59,Carolina Dog,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52697188,Sulley,https://www.petfinder.com/dog/sulley-52697188/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Short,2021-08-18T00:14:32+0000,6.6808,274,Yellow Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52092610,Roger,https://www.petfinder.com/dog/roger-52092610/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,Medium,2021-06-24T13:14:08+0000,6.6808,112,German Shepherd Dog,Bicolor,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52460767,Bertha,https://www.petfinder.com/dog/bertha-52460767/nj/plainfield/plainfield-area-humane-society-nj22/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Medium,Short,2021-07-24T15:18:07+0000,6.6947,12,American Staffordshire Terrier,Yellow / Tan / Blond / Fawn,FALSE,TRUE,FALSE,TRUE,,,,contact@pahs.org,(908) 754-0300,,Plainfield,NJ,7063
52649223,Lucy,https://www.petfinder.com/dog/lucy-52649223/nj/plainfield/plainfield-area-humane-society-nj22/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,Short,2021-08-12T21:21:24+0000,6.6947,12,American Staffordshire Terrier,Apricot / Beige,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,contact@pahs.org,(908) 754-0300,,Plainfield,NJ,7063
52743845,Noah,https://www.petfinder.com/dog/noah-52743845/nj/chatham/a-second-chance-for-ziva-inc-ct566/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Medium,2021-08-22T16:48:59+0000,6.7396,229,Shepherd,Black,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,erin@asecondchanceforziva.com,703-966-0205,,Chatham,NJ,7928
52755250,Sheriff,https://www.petfinder.com/dog/sheriff-52755250/nj/chatham/a-second-chance-for-ziva-inc-ct566/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Medium,2021-08-23T23:11:02+0000,6.7396,262,Weimaraner,Golden,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,erin@asecondchanceforziva.com,703-966-0205,,Chatham,NJ,7928
52614153,Dixie,https://www.petfinder.com/dog/dixie-52614153/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-08-09T13:47:22+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52295045,Meredith,https://www.petfinder.com/dog/meredith-52295045/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-07-09T18:02:40+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52703145,Jesi,https://www.petfinder.com/dog/jesi-52703145/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-08-18T17:47:50+0000,8.2424,28,Belgian Shepherd / Malinois,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080095,Ciroc,https://www.petfinder.com/dog/ciroc-52080095/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-06-23T15:52:15+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52085523,Frankie,https://www.petfinder.com/dog/frankie-52085523/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-06-23T20:01:07+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52332420,Smiley,https://www.petfinder.com/dog/smiley-52332420/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-07-13T15:17:20+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52470084,Neo,https://www.petfinder.com/dog/neo-52470084/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-07-25T19:17:29+0000,8.2424,12,American Staffordshire Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52496114,Ruby,https://www.petfinder.com/dog/ruby-52496114/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-07-28T13:17:50+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52705427,Grace,https://www.petfinder.com/dog/grace-52705427/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-08-18T20:03:42+0000,8.2424,12,American Staffordshire Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52496747,Mojo,https://www.petfinder.com/dog/mojo-52496747/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-07-28T14:32:54+0000,8.2424,139,Jack Russell Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52750931,Storm,https://www.petfinder.com/dog/storm-52750931/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-08-23T16:47:36+0000,8.2424,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080215,Princess,https://www.petfinder.com/dog/princess-52080215/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-06-23T15:53:10+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52715385,Mippy,https://www.petfinder.com/dog/mippy-52715385/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-08-19T17:18:28+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080105,Gregory,https://www.petfinder.com/dog/gregory-52080105/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-06-23T15:52:20+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080112,Twinkie,https://www.petfinder.com/dog/twinkie-52080112/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-06-23T15:52:16+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080403,Mister,https://www.petfinder.com/dog/mister-52080403/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-06-23T16:01:03+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52085715,Diamond,https://www.petfinder.com/dog/diamond-52085715/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-06-23T20:16:15+0000,8.2424,246,Staffordshire Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52267471,Lola,https://www.petfinder.com/dog/lola-52267471/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-07-07T17:00:43+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52487130,Moana,https://www.petfinder.com/dog/moana-52487130/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-07-27T17:17:57+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52679463,Casey,https://www.petfinder.com/dog/casey-52679463/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-08-16T14:17:29+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52749471,Georgie,https://www.petfinder.com/dog/georgie-52749471/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-08-23T14:03:27+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080107,Quinn,https://www.petfinder.com/dog/quinn-52080107/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-06-23T15:52:20+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080303,Bits,https://www.petfinder.com/dog/bits-52080303/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-06-23T15:53:25+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52084985,Hero,https://www.petfinder.com/dog/hero-52084985/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-06-23T19:31:12+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52085522,Angelina,https://www.petfinder.com/dog/angelina-52085522/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-06-23T20:01:07+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52197416,Diesel,https://www.petfinder.com/dog/diesel-52197416/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-07-01T19:16:57+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52197891,Sharky,https://www.petfinder.com/dog/sharky-52197891/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-07-01T20:02:43+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52357676,Mason,https://www.petfinder.com/dog/mason-52357676/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-07-15T16:16:41+0000,8.2424,246,Staffordshire Bull Terrier,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52615387,Tito,https://www.petfinder.com/dog/tito-52615387/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-08-09T16:03:30+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52680065,Cyrus,https://www.petfinder.com/dog/cyrus-52680065/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-08-16T15:32:03+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,FALSE,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080095,Ciroc,https://www.petfinder.com/dog/ciroc-52080095/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-06-23T15:52:15+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52085523,Frankie,https://www.petfinder.com/dog/frankie-52085523/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-06-23T20:01:07+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52332420,Smiley,https://www.petfinder.com/dog/smiley-52332420/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-07-13T15:17:20+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52470084,Neo,https://www.petfinder.com/dog/neo-52470084/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-07-25T19:17:29+0000,8.2424,12,American Staffordshire Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52496114,Ruby,https://www.petfinder.com/dog/ruby-52496114/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-07-28T13:17:50+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52705427,Grace,https://www.petfinder.com/dog/grace-52705427/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-08-18T20:03:42+0000,8.2424,12,American Staffordshire Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
50672809,Jaimie,https://www.petfinder.com/dog/jaimie-50672809/nj/madison/cosmos-cause-va524/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Large,Medium,2021-02-26T21:48:10+0000,8.6036,14,Anatolian Shepherd,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,TRUE,,TRUE,,pmpstern@yahoo.com,9082466451,,Madison,NJ,7940
51076659,Guinness,https://www.petfinder.com/dog/guinness-51076659/nj/madison/cosmos-cause-va524/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,2021-04-01T13:16:04+0000,8.6036,7,American Bulldog,Black,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,pmpstern@yahoo.com,9082466451,,Madison,NJ,7940
51147006,Giovanni,https://www.petfinder.com/dog/giovanni-51147006/nj/madison/cosmos-cause-va524/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,Short,2021-04-07T18:03:17+0000,8.6036,53,Bull Terrier,Black,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,pmpstern@yahoo.com,9082466451,,Madison,NJ,7940
51355967,Buddy,https://www.petfinder.com/dog/buddy-51355967/nj/madison/cosmos-cause-va524/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Small,Medium,2021-04-27T15:34:45+0000,8.6036,55,Cairn Terrier,White / Cream,TRUE,TRUE,FALSE,TRUE,,TRUE,,pmpstern@yahoo.com,9082466451,,Madison,NJ,7940
51904316,Mini,https://www.petfinder.com/dog/mini-51904316/nj/madison/cosmos-cause-va524/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Small,Short,2021-06-11T16:32:08+0000,8.6036,67,Chihuahua,White / Cream,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,pmpstern@yahoo.com,9082466451,,Madison,NJ,7940
52230618,Pinto,https://www.petfinder.com/dog/pinto-52230618/nj/madison/the-sato-project-ny1140/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Male,Medium,,2021-07-04T15:13:51+0000,8.6036,170,Mixed Breed,,TRUE,TRUE,FALSE,TRUE,,TRUE,,adoption@thesatoproject.org,,,Madison,NJ,7940
52723673,Trooper,https://www.petfinder.com/dog/trooper-52723673/nj/madison/cosmos-cause-va524/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Small,Short,2021-08-20T13:56:35+0000,8.6036,204,Pug,Golden,TRUE,TRUE,FALSE,FALSE,,TRUE,,pmpstern@yahoo.com,9082466451,,Madison,NJ,7940
52749031,Abel ,https://www.petfinder.com/dog/abel-52749031/nj/madison/the-sato-project-ny1140/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Male,Small,,2021-08-23T12:11:19+0000,8.6036,170,Mixed Breed,,TRUE,TRUE,TRUE,TRUE,,,TRUE,adoption@thesatoproject.org,,,Madison,NJ,7940
51296455,JAX - Powerhouse Pup!,https://www.petfinder.com/dog/jax-powerhouse-pup-51296455/nj/edison/edison-municipal-animal-shelter-nj593/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,Short,2021-04-21T20:00:59+0000,8.607,12,American Staffordshire Terrier,Black,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,eas@edisonnj.org,(732) 248-7278,125 Municipal Blvd.,Edison,NJ,8817
52110528,DICE - What a Ham!,https://www.petfinder.com/dog/dice-what-a-ham-52110528/nj/edison/edison-municipal-animal-shelter-nj593/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,2021-06-25T15:18:33+0000,8.607,12,American Staffordshire Terrier,Black,TRUE,TRUE,FALSE,TRUE,FALSE,,,eas@edisonnj.org,(732) 248-7278,125 Municipal Blvd.,Edison,NJ,8817
52581725,MARLEY - Our Cute Island Dog!,https://www.petfinder.com/dog/marley-our-cute-island-dog-52581725/nj/edison/edison-municipal-animal-shelter-nj593/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Short,2021-08-05T20:27:22+0000,8.607,229,Shepherd,Apricot / Beige,TRUE,FALSE,FALSE,TRUE,,,,eas@edisonnj.org,(732) 248-7278,125 Municipal Blvd.,Edison,NJ,8817
52469226,BREWSKY - Very Playful Boy!,https://www.petfinder.com/dog/brewsky-very-playful-boy-52469226/nj/edison/edison-municipal-animal-shelter-nj593/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,2021-07-25T18:00:53+0000,8.607,48,Boxer,Brindle,TRUE,TRUE,FALSE,TRUE,,,,eas@edisonnj.org,(732) 248-7278,125 Municipal Blvd.,Edison,NJ,8817
51825099,TIGER- Lovable Mush,https://www.petfinder.com/dog/tiger-lovable-mush-51825099/nj/edison/edison-municipal-animal-shelter-nj593/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Male,Extra Large,Short,2021-06-06T17:11:25+0000,8.607,163,Mastiff,Brindle,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,eas@edisonnj.org,(732) 248-7278,125 Municipal Blvd.,Edison,NJ,8817
