dog_ID,dog_name,url_petfinder,dog_age,dog_gender,dog_size,dog_coat,dog_description,published_at,distance_miles_from_07090,breed_ID,breed,colors.primary,attributes.spayed_neutered,attributes.house_trained,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,contact.email,contact.phone,contact.address.address1,contact.address.city,contact.address.state,contact.address.postcode
52662981,Ryan,https://www.petfinder.com/dog/ryan-52662981/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Medium,"Gorgeous 2 month old heeler mix,
mom is very small weighing 35 lbs.",2021-08-14T03:35:46+0000,6.3786,61,Cattle Dog,Brown / Chocolate,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
52675803,Spencer,https://www.petfinder.com/dog/spencer-52675803/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,Short,5 month old puppy,2021-08-15T21:55:34+0000,6.3786,71,Chiweenie,Brown / Chocolate,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
52675798,Emily ,https://www.petfinder.com/dog/emily-52675798/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,Short,5 month old puppy,2021-08-15T21:54:27+0000,6.3786,71,Chiweenie,Brown / Chocolate,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
52675793,Hanna ,https://www.petfinder.com/dog/hanna-52675793/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,Short,5 month old puppy,2021-08-15T21:52:05+0000,6.3786,71,Chiweenie,White / Cream,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
52730361,Coby Rabbit ,https://www.petfinder.com/dog/coby-rabbit-52730361/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,,"Coby Rabbit is a doll he’s a 3 month old boy weighing 10 lbs if that, who just wants to...",2021-08-20T22:21:48+0000,6.3786,83,Dachshund,Black,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
52630479,Thor,https://www.petfinder.com/dog/thor-52630479/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Medium,"Thor is a GREAT dog and gets along with everyone!  House trained, crate trained and walks well on a leash....",2021-08-11T00:06:14+0000,6.3786,229,Shepherd,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
50762107,Wren,https://www.petfinder.com/dog/wren-50762107/nj/short-hills/big-fluffy-dog-rescue-tn401/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Small,Medium,"Wren is a 3 year old, 12 pound Chihuahua mix ready for his forever home.  He is a timid boy...",2021-03-06T15:05:40+0000,6.3786,67,Chihuahua,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,corey@bigfluffydogs.com,,,Short Hills,NJ,7078
52662992,libby,https://www.petfinder.com/dog/libby-52662992/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,Medium,"Gorgeous 2 month old heeler mix,
mom is very small weighing 35 lbs.",2021-08-14T03:40:00+0000,6.3786,61,Cattle Dog,White / Cream,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
51668818,Thanos,https://www.petfinder.com/dog/thanos-51668818/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,Thanos is a gorgeous 2 year older boy who loves everyone,2021-05-25T23:50:16+0000,6.3786,61,Cattle Dog,Black,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
51479173,Lucy,https://www.petfinder.com/dog/lucy-51479173/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,Lucy loves her humans. Can be a little selective with other dog’s ! But she is perfect! Weights no more...,2021-05-09T02:53:40+0000,6.3786,21,Basenji,Bicolor,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
52749550,Amy,https://www.petfinder.com/dog/amy-52749550/nj/short-hills/big-fluffy-dog-rescue-tn401/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,,"Amy is 12 weeks old, Shepherd mix, extremely sweet personality, Loves kids, play time and cuddles.  She is a puppy...",2021-08-23T14:10:54+0000,6.3786,112,German Shepherd Dog,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,jay@bigfluffydogs.com,,,Short Hills,NJ,7078
52755140,Emma & Noodles (Bonded),https://www.petfinder.com/dog/emma-and-noodles-bonded-52755140/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Small,Curly,"Bonded pair must go together!!!!
Emma &quot;shitzu apricot&quot; 11 years old in September .
 Noodles &quot;poodle brown&quot; is 9 years...",2021-08-23T23:02:22+0000,6.3786,168,Miniature Poodle,White / Cream,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
52756263,Baily ,https://www.petfinder.com/dog/baily-52756263/nj/short-hills/your-new-best-friend-dog-rescue-nj962/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Small,Long,Baily is a good boy he’s a little nervous at first but comes around quickly. He’s 2 years old and...,2021-08-24T01:28:43+0000,6.3786,233,Shih Tzu,White / Cream,TRUE,TRUE,FALSE,TRUE,,,,yournewbestfrienddogrescue@yahoo.com,(973) 464-5592,,Short Hills,NJ,7078
51363315,Brayleigh,https://www.petfinder.com/dog/brayleigh-51363315/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,Short,Brayleigh means &quot;ray of hope&quot; and we think this name is fitting for this special needs dog who has been...,2021-04-28T02:46:51+0000,6.6808,252,Terrier,White / Cream,FALSE,TRUE,TRUE,TRUE,FALSE,,,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
50409220,Macy,https://www.petfinder.com/dog/macy-50409220/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Large,Short,"Sweet Macy is a rambunctious, energetic girl that we rescued from TN as a stray.  She&#039;s about 1 1/2 years...",2021-01-31T02:29:39+0000,6.6808,213,Rottweiler,Black,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52558792,Arkansas Puppies,https://www.petfinder.com/dog/arkansas-puppies-52558792/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,Medium,***IMPORTANT NOTE - PLEASE READ : We are a small rescue group made up of volunteers. If you are applying...,2021-08-03T19:26:23+0000,6.6808,170,Mixed Breed,"Tricolor (Brown, Black, & White)",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
50272478,Gracie,https://www.petfinder.com/dog/gracie-50272478/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,Medium,Meet beautiful Gracie! This sweet blue pit would love to steal your heart and become your most loyal companion. She&#039;s...,2021-01-14T03:03:13+0000,6.6808,194,Pit Bull Terrier,Gray / Blue / Silver,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
50272858,Chautza and Pongo,https://www.petfinder.com/dog/chautza-and-pongo-50272858/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,Chautza and Pongo are bonded siblings (female and male) looking for a home together. It&#039;s apparent these two sweet dogs...,2021-01-14T03:37:47+0000,6.6808,128,Hound,"Tricolor (Brown, Black, & White)",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52182835,Bunji,https://www.petfinder.com/dog/bunji-52182835/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,Hi!  My name is Bunji and my name fits me well.  I am an energetic dog looking for an active...,2021-06-30T20:58:48+0000,6.6808,194,Pit Bull Terrier,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52542119,Betty,https://www.petfinder.com/dog/betty-52542119/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,Short,*IMPORTANT NOTE - PLEASE READ : We are a small rescue group made up of volunteers. If you are applying...,2021-08-01T22:50:46+0000,6.6808,229,Shepherd,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,,TRUE,,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52395519,Rowan,https://www.petfinder.com/dog/rowan-52395519/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,Medium,*IMPORTANT NOTE - PLEASE READ : We are a small rescue group made up of volunteers.  If you are applying...,2021-07-18T21:49:30+0000,6.6808,152,Labrador Retriever,Bicolor,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
51927235,Franny,https://www.petfinder.com/dog/franny-51927235/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,****IMPORTANT NOTE - PLEASE READ : We are a small rescue group made up of volunteers. If you are applying...,2021-06-12T23:47:50+0000,6.6808,59,Carolina Dog,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52697188,Sulley,https://www.petfinder.com/dog/sulley-52697188/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Short,****IMPORTANT NOTE - PLEASE READ : We are a small rescue group made up of volunteers. If you are applying...,2021-08-18T00:14:32+0000,6.6808,274,Yellow Labrador Retriever,Yellow / Tan / Blond / Fawn,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52092610,Roger,https://www.petfinder.com/dog/roger-52092610/nj/south-plainfield/jersey-girls-animal-rescue-nj769/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,Medium,Roger needs a strong Alpha personality owner with large breed experience. He&#039;s a 10-month old puppy who loves to be...,2021-06-24T13:14:08+0000,6.6808,112,German Shepherd Dog,Bicolor,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,jerseygirlsanimalrescue@gmail.com,,,South Plainfield,NJ,7080
52460767,Bertha,https://www.petfinder.com/dog/bertha-52460767/nj/plainfield/plainfield-area-humane-society-nj22/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Medium,Short,,2021-07-24T15:18:07+0000,6.6947,12,American Staffordshire Terrier,Yellow / Tan / Blond / Fawn,FALSE,TRUE,FALSE,TRUE,,,,contact@pahs.org,(908) 754-0300,,Plainfield,NJ,7063
52649223,Lucy,https://www.petfinder.com/dog/lucy-52649223/nj/plainfield/plainfield-area-humane-society-nj22/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,Short,,2021-08-12T21:21:24+0000,6.6947,12,American Staffordshire Terrier,Apricot / Beige,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,contact@pahs.org,(908) 754-0300,,Plainfield,NJ,7063
52743845,Noah,https://www.petfinder.com/dog/noah-52743845/nj/chatham/a-second-chance-for-ziva-inc-ct566/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Medium,"Hi!  My name is Noah!  First of, I look SO much bigger in my pictures than I am.  I am...",2021-08-22T16:48:59+0000,6.7396,229,Shepherd,Black,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,erin@asecondchanceforziva.com,703-966-0205,,Chatham,NJ,7928
52755250,Sheriff,https://www.petfinder.com/dog/sheriff-52755250/nj/chatham/a-second-chance-for-ziva-inc-ct566/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Medium,My name is Sheriff! I am one of five and part of the Texas Gang litter. I am about 3.5...,2021-08-23T23:11:02+0000,6.7396,262,Weimaraner,Golden,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,erin@asecondchanceforziva.com,703-966-0205,,Chatham,NJ,7928
52614153,Dixie,https://www.petfinder.com/dog/dixie-52614153/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Smiles for dayssss 
Dixie has nothing but smiles to give everyone she meets. At 2 years old, she&amp;#39;s plenty playful,...",2021-08-09T13:47:22+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52295045,Meredith,https://www.petfinder.com/dog/meredith-52295045/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,Primary Color: Black Secondary Color: White,2021-07-09T18:02:40+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52703145,Jesi,https://www.petfinder.com/dog/jesi-52703145/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"Fall in love with Jesi the Belgian Malinois!

Oh my word- just look at this gorgeous girl! Jesi is about...",2021-08-18T17:47:50+0000,8.2424,28,Belgian Shepherd / Malinois,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080095,Ciroc,https://www.petfinder.com/dog/ciroc-52080095/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"Meet Ciroc, the prince of playtime. Ciroc can get quite worked up in the kennel but nothing gets his endorphins...",2021-06-23T15:52:15+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52085523,Frankie,https://www.petfinder.com/dog/frankie-52085523/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"Frankie can&amp;#39;t wait to meet you!

We love a happy &amp;amp; peppy boy- that&amp;#39;s exactly what Frankie is! This gorgeous...",2021-06-23T20:01:07+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52332420,Smiley,https://www.petfinder.com/dog/smiley-52332420/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"Check out Smiley! 

Smiley recently came to our shelter as a stray. Usually stray animals are shy, scared and nervous,...",2021-07-13T15:17:20+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52470084,Neo,https://www.petfinder.com/dog/neo-52470084/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"That smile could not be any bigger if he tried!
Our happy pal Neo is always sporting a smile that...",2021-07-25T19:17:29+0000,8.2424,12,American Staffordshire Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52496114,Ruby,https://www.petfinder.com/dog/ruby-52496114/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Ruby loves everyone big and small! 
Ruby is a big lovebug who has no idea she&amp;#39;s not a little dog....",2021-07-28T13:17:50+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52705427,Grace,https://www.petfinder.com/dog/grace-52705427/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Gentle Grace has a beautiful soul!

This chilled out pittie mix Grace would make an amazing family dog. Grace hits...",2021-08-18T20:03:42+0000,8.2424,12,American Staffordshire Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52496747,Mojo,https://www.petfinder.com/dog/mojo-52496747/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"Get your Mojo back!

This gorgeous boy is Mojo, and he&amp;#39;s sweeter than pie! This medium sized boy is so...",2021-07-28T14:32:54+0000,8.2424,139,Jack Russell Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52750931,Storm,https://www.petfinder.com/dog/storm-52750931/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Her name may be Storm but it&amp;#39;s nothing but sunshine and smiles when you see her gorgeous face!!


Storm is...",2021-08-23T16:47:36+0000,8.2424,170,Mixed Breed,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080215,Princess,https://www.petfinder.com/dog/princess-52080215/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"It&amp;#39;s Princess&amp;#39; world, and we&amp;#39;re all just living in it!
At 3 years old, Princess is on the market for...",2021-06-23T15:53:10+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52715385,Mippy,https://www.petfinder.com/dog/mippy-52715385/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Looking for a peppy pal to keep you company?

Mippy&amp;#39;s always got a big goofy smile for all her friends....",2021-08-19T17:18:28+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080105,Gregory,https://www.petfinder.com/dog/gregory-52080105/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"Gregory is an all around great dog! Coming to our shelter, Gregory was very timid, but just look at him...",2021-06-23T15:52:20+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080112,Twinkie,https://www.petfinder.com/dog/twinkie-52080112/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Twinkie is such a unique a quirky pittie princess! With her unique blue and brown eyes, Twinkie is a one...",2021-06-23T15:52:16+0000,8.2424,194,Pit Bull Terrier,,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52080403,Mister,https://www.petfinder.com/dog/mister-52080403/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,"Mister will blow your mind! 

Bursting with love for everyone he meets, Mister is 100% a people lover. This floppy...",2021-06-23T16:01:03+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
52085715,Diamond,https://www.petfinder.com/dog/diamond-52085715/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Shine bright like a Diamond!

This gorgeous black and white girl is Diamond. She is so sweet, super laid back...",2021-06-23T20:16:15+0000,8.2424,246,Staffordshire Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52267471,Lola,https://www.petfinder.com/dog/lola-52267471/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Lola is silly, smart and sweet!

You can&amp;#39;t go wrong with that combination! Adorable gal Lola is a whole lotta...",2021-07-07T17:00:43+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52487130,Moana,https://www.petfinder.com/dog/moana-52487130/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Set sail on an adventure with Moana!
This pretty girl is Moana, a shy pittie mix looking for a little...",2021-07-27T17:17:57+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,973-824-7080,124 Evergreen Avenue,Newark,NJ,7114
52679463,Casey,https://www.petfinder.com/dog/casey-52679463/nj/newark/associated-humane-societies-newark-nj01/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"Comin&amp;#39; in hot! It&amp;#39;s Casey!!

This rambunctious little girl is Casey, a 3 year old pittie who&amp;#39;s looking to bust...",2021-08-16T14:17:29+0000,8.2424,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,TRUE,,,,ogonzalez@ahsppz.org,(973) 824-7080,124 Evergreen Avenue,Newark,NJ,7114
